"Word","OccurTotal","OccurNum","Freq_pm","Rating.Mean","Rating.SD","Dunno","word","word_clean","lexname","wn_category"
"thrower",18,17,"0.47",8.65,3.33,0.94,"thrower","thrower","noun.person","person"
"tutor",18,17,"4.61",8.65,2.42,0.94,"tutor","tutor","noun.person","person"
"unwelcome",20,20,"0.73",8.65,1.9,1,"unwelcome","unwelcome",NA,NA
"washboard",18,17,"0.14",8.65,2.69,0.94,"washboard","washboard","noun.artifact","artifact"
"wintry",18,17,"0.22",8.65,2.67,0.94,"wintry","wintry",NA,NA
"aboard",20,20,"26.63",8.66,1.33,1,"aboard","aboard",NA,NA
"bunt",22,21,"0.80",8.66,3.96,0.95,"bunt","bunt","noun.act","act"
"per",21,21,"22.37",8.66,1.67,1,"per","per",NA,NA
"background",18,18,"17.63",8.67,2.81,1,"background","background","noun.attribute","attribute"
"backhand",18,18,"0.73",8.67,3.65,1,"backhand","backhand","noun.act","act"
"bay",18,18,"24.24",8.67,2.52,1,"bay","bay","noun.object","object"
"bearer",18,18,"1.80",8.67,2.81,1,"bearer","bearer","noun.person","person"
"bedroll",21,15,"0.16",8.67,3.94,0.71,"bedroll","bedroll","noun.artifact","artifact"
"bicep",18,18,"0.31",8.67,2.54,1,"bicep","bicep",NA,NA
"checkbook",19,18,"2.35",8.67,3.58,0.95,"checkbook","checkbook","noun.possession","noun.possession"
"comforting",18,18,"4.35",8.67,3.41,1,"comforting","comforting",NA,NA
"command",18,18,"43.63",8.67,2.22,1,"command","command","noun.communication","communication"
"cowpoke",19,18,"0.04",8.67,3.53,0.95,"cowpoke","cowpoke","noun.person","person"
"disguise",18,18,"7.80",8.67,2.99,1,"disguise","disguise","noun.attribute","attribute"
"docking",19,18,"2.12",8.67,3.76,0.95,"docking","docking","noun.act","act"
"dramatics",18,18,"0.31",8.67,3.61,1,"dramatics","dramatics","noun.act","act"
"fathead",20,18,"0.65",8.67,3.33,0.9,"fathead","fathead","noun.person","person"
"fern",21,21,"3.20",8.67,3.54,1,"fern","fern","noun.plant","plant"
"fume",19,18,"0.24",8.67,2.93,0.95,"fume","fume","noun.phenomenon","phenomenon"
"griddle",19,18,"0.35",8.67,3.96,0.95,"griddle","griddle","noun.artifact","artifact"
"gutsy",19,18,"0.67",8.67,3.12,0.95,"gutsy","gutsy",NA,NA
"hairless",18,18,"0.59",8.67,2.52,1,"hairless","hairless",NA,NA
"international",18,18,"14.22",8.67,2.59,1,"international","international","noun.group","group"
"ironer",21,18,"0.06",8.67,2.89,0.86,"ironer","ironer",NA,NA
"irritable",18,18,"1.45",8.67,3.09,1,"irritable","irritable",NA,NA
"laser",18,18,"8.49",8.67,4.1,1,"laser","laser","noun.artifact","artifact"
"locust",18,18,"0.86",8.67,3.83,1,"locust","locust","noun.animal","animal"
"mate",21,21,"29.24",8.67,2.99,1,"mate","mate","noun.person","person"
"mineral",18,18,"2.59",8.67,2.91,1,"mineral","mineral","noun.substance","substance"
"moron",21,21,"14.78",8.67,2.73,1,"moron","moron","noun.person","person"
"paradise",18,18,"13.25",8.67,1.97,1,"paradise","paradise","noun.location","location"
"payment",18,18,"10.55",8.67,3.22,1,"payment","payment","noun.possession","noun.possession"
"putt",18,18,"1.14",8.67,3.45,1,"putt","putt","noun.act","act"
"ranger",18,18,"7.43",8.67,2.89,1,"ranger","ranger","noun.person","person"
"reference",18,18,"8.47",8.67,1.71,1,"reference","reference","noun.communication","communication"
"require",18,18,"10.63",8.67,2.91,1,"require","require",NA,NA
"shear",18,18,"0.41",8.67,2.97,1,"shear","shear","noun.phenomenon","phenomenon"
"sincerity",18,18,"2.00",8.67,2.28,1,"sincerity","sincerity","noun.feeling","feeling"
"sling",18,18,"2.29",8.67,2.68,1,"sling","sling","noun.food","food"
"slope",18,18,"2.94",8.67,2.43,1,"slope","slope","noun.object","object"
"spew",18,18,"0.47",8.67,2.79,1,"spew","spew",NA,NA
"starless",18,15,"0.04",8.67,3.15,0.83,"starless","starless",NA,NA
"stony",19,18,"0.61",8.67,4.2,0.95,"stony","stony",NA,NA
"suggest",18,18,"39.24",8.67,2.89,1,"suggest","suggest",NA,NA
"supposed",18,18,"252.25",8.67,2.79,1,"supposed","supposed",NA,NA
"toughness",18,18,"0.27",8.67,2.45,1,"toughness","toughness","noun.attribute","attribute"
"uncheck",18,18,"0.04",8.67,3.38,1,"uncheck","uncheck",NA,NA
"ungraceful",19,18,"0.06",8.67,2,0.95,"ungraceful","ungraceful",NA,NA
"unrated",18,18,"0.02",8.67,2.99,1,"unrated","unrated",NA,NA
"unwatched",18,18,"0.02",8.67,2.4,1,"unwatched","unwatched",NA,NA
"zillion",37,36,"1.31",8.67,3.11,0.97,"zillion","zillion","noun.quantity","quantity"
"totempole",19,19,"#N/A",8.67,2.26,1,"totempole","totempole",NA,NA
"adventurist",19,19,"0.02",8.68,2.69,1,"adventurist","adventurist",NA,NA
"armless",19,19,"0.08",8.68,3.02,1,"armless","armless",NA,NA
"backhoe",21,19,"0.25",8.68,3.86,0.9,"backhoe","backhoe","noun.artifact","artifact"
"brunch",19,19,"3.71",8.68,3.22,1,"brunch","brunch","noun.food","food"
"cashew",19,19,"0.22",8.68,3.43,1,"cashew","cashew","noun.plant","plant"
"crinkly",19,19,"0.08",8.68,3.38,1,"crinkly","crinkly",NA,NA
"deceive",19,19,"3.41",8.68,2.31,1,"deceive","deceive",NA,NA
"delight",19,19,"5.65",8.68,2.65,1,"delight","delight","noun.feeling","feeling"
"dewdrop",19,19,"0.16",8.68,3.16,1,"dewdrop","dewdrop","noun.shape","noun.shape"
"dizzying",19,19,"0.14",8.68,3.15,1,"dizzying","dizzying",NA,NA
"dugout",19,19,"0.90",8.68,3.64,1,"dugout","dugout","noun.artifact","artifact"
"edible",19,19,"1.37",8.68,3.13,1,"edible","edible","noun.food","food"
"flex",19,19,"0.98",8.68,3.45,1,"flex","flex","noun.act","act"
"flirt",19,19,"3.92",8.68,3.16,1,"flirt","flirt","noun.person","person"
"floodlight",19,19,"0.10",8.68,2.93,1,"floodlight","floodlight","noun.artifact","artifact"
"gallery",19,19,"8.51",8.68,2.98,1,"gallery","gallery","noun.group","group"
"grinder",19,19,"1.27",8.68,2.91,1,"grinder","grinder","noun.food","food"
"grossness",19,19,"0.08",8.68,3.67,1,"grossness","grossness","noun.attribute","attribute"
"housebroken",19,19,"0.57",8.68,2.29,1,"housebroken","housebroken",NA,NA
"hunch",20,19,"7.51",8.68,3.68,0.95,"hunch","hunch","noun.cognition","cognition"
"identification",19,19,"8.02",8.68,2.36,1,"identification","identification","noun.act","act"
"medical",19,19,"54.39",8.68,1.86,1,"medical","medical","noun.act","act"
"multi",19,19,"0.08",8.68,2.58,1,"multi","multi",NA,NA
"official",19,19,"24.00",8.68,3.04,1,"official","official","noun.person","person"
"openness",19,19,"0.39",8.68,3.04,1,"openness","openness","noun.attribute","attribute"
"paramedics",19,19,"5.00",8.68,3.25,1,"paramedics","paramedics","noun.person","person"
"personality",19,19,"15.90",8.68,3.09,1,"personality","personality","noun.attribute","attribute"
"physician",19,19,"6.14",8.68,2.63,1,"physician","physician","noun.person","person"
"platter",19,19,"2.92",8.68,3.22,1,"platter","platter","noun.artifact","artifact"
"pong",19,19,"1.61",8.68,3.92,1,"pong","pong","noun.cognition","cognition"
"rawness",19,19,"0.04",8.68,3.71,1,"rawness","rawness","noun.state","state"
"shipload",19,19,"0.06",8.68,2.5,1,"shipload","shipload","noun.quantity","quantity"
"skilled",19,19,"2.37",8.68,1.83,1,"skilled","skilled",NA,NA
"speechless",19,19,"1.75",8.68,2.06,1,"speechless","speechless",NA,NA
"submerge",19,19,"0.39",8.68,2.36,1,"submerge","submerge",NA,NA
"sundial",21,19,"0.45",8.68,3.32,0.9,"sundial","sundial","noun.artifact","artifact"
"swarm",19,19,"1.33",8.68,1.8,1,"swarm","swarm","noun.group","group"
"symptom",19,19,"1.88",8.68,2.26,1,"symptom","symptom","noun.state","state"
"terrier",19,19,"0.96",8.68,2.54,1,"terrier","terrier","noun.animal","animal"
"unlovable",19,19,"0.10",8.68,3.51,1,"unlovable","unlovable",NA,NA
"unpaved",19,19,"0.06",8.68,2.67,1,"unpaved","unpaved",NA,NA
"unscented",19,19,"0.06",8.68,3.18,1,"unscented","unscented",NA,NA
"unsold",19,19,"0.14",8.68,2.54,1,"unsold","unsold",NA,NA
"urgent",1923,1921,"14.86",8.68,2.66,1,"urgent","urgent",NA,NA
"waistline",19,19,"0.45",8.68,2.11,1,"waistline","waistline","noun.body","body"
"waterproof",19,19,"0.98",8.68,2.65,1,"waterproof","waterproof","noun.artifact","artifact"
"wooded",19,19,"0.33",8.68,2.38,1,"wooded","wooded",NA,NA
"workout",19,19,"2.76",8.68,2.85,1,"workout","workout","noun.act","act"
"abacus",20,13,"0.24",8.69,3.77,0.65,"abacus","abacus","noun.artifact","artifact"
"bobsleigh",18,16,"0.24",8.69,3.11,0.89,"bobsleigh","bobsleigh","noun.artifact","artifact"
"buckwheat",18,16,"0.47",8.69,2.6,0.89,"buckwheat","buckwheat","noun.plant","plant"
"dippy",19,16,"0.41",8.69,2.82,0.84,"dippy","dippy",NA,NA
"handball",18,16,"0.55",8.69,4.47,0.89,"handball","handball","noun.artifact","artifact"
"lecturer",18,16,"0.80",8.69,2.87,0.89,"lecturer","lecturer","noun.person","person"
"redbreast",19,13,"0.12",8.69,3.47,0.68,"redbreast","redbreast","noun.animal","animal"
"rink",18,16,"2.14",8.69,2.94,0.89,"rink","rink","noun.artifact","artifact"
"shipshape",19,16,"0.59",8.69,2.65,0.84,"shipshape","shipshape",NA,NA
"swerve",18,16,"0.67",8.69,3.38,0.89,"swerve","swerve","noun.act","act"
"toucan",19,16,"0.08",8.69,3.5,0.84,"toucan","toucan","noun.animal","animal"
"whitish",18,16,"0.02",8.69,3.42,0.89,"whitish","whitish",NA,NA
"wringer",20,16,"0.41",8.69,3.7,0.8,"wringer","wringer","noun.artifact","artifact"
"attempted",20,20,"7.69",8.7,2.52,1,"attempted","attempted",NA,NA
"correction",21,20,"3.20",8.7,3.08,0.95,"correction","correction","noun.act","act"
"expect",20,20,"103.90",8.7,2.81,1,"expect","expect",NA,NA
"groan",20,20,"0.92",8.7,2.7,1,"groan","groan","noun.communication","communication"
"hairnet",20,20,"0.24",8.7,2.54,1,"hairnet","hairnet","noun.artifact","artifact"
"heavyweight",20,20,"3.49",8.7,1.95,1,"heavyweight","heavyweight","noun.person","person"
"jig",20,20,"1.71",8.7,3.21,1,"jig","jig","noun.communication","communication"
"overgrown",20,20,"0.96",8.7,2.77,1,"overgrown","overgrown",NA,NA
"rejection",20,20,"3.29",8.7,2.13,1,"rejection","rejection","noun.act","act"
"scrub",20,20,"6.24",8.7,5.69,1,"scrub","scrub","noun.group","group"
"society",20,20,"32.92",8.7,2.41,1,"society","society","noun.group","group"
"spiritual",20,20,"8.88",8.7,3.15,1,"spiritual","spiritual","noun.communication","communication"
"ungodly",20,20,"0.59",8.7,2.99,1,"ungodly","ungodly",NA,NA
"fulfill",22,22,"3.90",8.7,2.51,1,"fulfill","fulfill",NA,NA
"license",22,22,"32.06",8.7,2.87,1,"license","license","noun.communication","communication"
"renewed",21,21,"1.53",8.7,2.31,1,"renewed","renewed",NA,NA
"betweens",20,17,"0.02",8.71,2.34,0.85,"betweens","betweens",NA,NA
"bucktoothed",21,21,"0.16",8.71,2.88,1,"bucktoothed","bucktoothed",NA,NA
"fishless",20,14,"0.02",8.71,2.79,0.7,"fishless","fishless",NA,NA
"footballer",18,17,"0.31",8.71,3.84,0.94,"footballer","footballer","noun.person","person"
"hanky",18,17,"0.82",8.71,3.44,0.94,"hanky","hanky","noun.artifact","artifact"
"lab",21,21,"39.61",8.71,2.9,1,"lab","lab","noun.artifact","artifact"
"landfill",18,17,"1.29",8.71,4.37,0.94,"landfill","landfill","noun.object","object"
"pinhole",19,17,"0.24",8.71,4.45,0.89,"pinhole","pinhole","noun.artifact","artifact"
"pinkeye",21,21,"0.04",8.71,4.67,1,"pinkeye","pinkeye","noun.state","state"
"reek",18,17,"0.90",8.71,2.66,0.94,"reek","reek","noun.cognition","cognition"
"rottenness",21,21,"0.08",8.71,3.76,1,"rottenness","rottenness","noun.state","state"
"rower",18,17,"0.02",8.71,2.91,0.94,"rower","rower","noun.person","person"
"stickup",18,17,"1.20",8.71,2.2,0.94,"stickup","stickup","noun.act","act"
"unnamed",18,17,"0.49",8.71,3.62,0.94,"unnamed","unnamed",NA,NA
"wideness",20,20,"#N/A",8.72,2.41,1,"wideness","wideness","noun.attribute","attribute"
"admiral",18,18,"16.57",8.72,2.67,1,"admiral","admiral","noun.person","person"
"armed",18,18,"22.82",8.72,3.61,1,"armed","armed",NA,NA
"assemble",18,18,"3.20",8.72,2.19,1,"assemble","assemble",NA,NA
"assortment",18,18,"0.73",8.72,1.81,1,"assortment","assortment","noun.group","group"
"asthmatic",18,18,"0.39",8.72,2.35,1,"asthmatic","asthmatic","noun.person","person"
"bargain",18,18,"12.00",8.72,2.42,1,"bargain","bargain","noun.communication","communication"
"boatman",18,18,"0.59",8.72,3.72,1,"boatman","boatman","noun.person","person"
"bouquet",18,18,"3.22",8.72,3.01,1,"bouquet","bouquet","noun.artifact","artifact"
"conserve",18,18,"0.86",8.72,3.1,1,"conserve","conserve","noun.food","food"
"construct",18,18,"1.45",8.72,4.65,1,"construct","construct","noun.cognition","cognition"
"copilot",19,18,"1.06",8.72,2.49,0.95,"copilot","copilot","noun.person","person"
"correctness",18,18,"0.24",8.72,2.72,1,"correctness","correctness","noun.attribute","attribute"
"countable",18,18,"0.20",8.72,2.76,1,"countable","countable",NA,NA
"creamer",18,18,"0.71",8.72,3.91,1,"creamer","creamer","noun.artifact","artifact"
"crowbar",19,18,"1.29",8.72,3.29,0.95,"crowbar","crowbar","noun.artifact","artifact"
"devilish",18,18,"0.51",8.72,2.97,1,"devilish","devilish",NA,NA
"disappointing",18,18,"3.43",8.72,2.67,1,"disappointing","disappointing",NA,NA
"disapproving",18,18,"0.29",8.72,2.65,1,"disapproving","disapproving",NA,NA
"distract",18,18,"4.88",8.72,4.16,1,"distract","distract",NA,NA
"divisible",18,18,"0.08",8.72,3.08,1,"divisible","divisible",NA,NA
"dramatic",18,18,"9.78",8.72,2.61,1,"dramatic","dramatic",NA,NA
"fastener",18,18,"0.02",8.72,2.85,1,"fastener","fastener","noun.person","person"
"fireproof",18,18,"0.16",8.72,3.25,1,"fireproof","fireproof",NA,NA
"grime",19,18,"0.41",8.72,3.53,0.95,"grime","grime","noun.state","state"
"harden",19,18,"0.55",8.72,3.12,0.95,"harden","harden",NA,NA
"hatred",18,18,"5.41",8.72,3.71,1,"hatred","hatred","noun.feeling","feeling"
"hazy",18,18,"0.80",8.72,1.93,1,"hazy","hazy",NA,NA
"headless",18,18,"1.31",8.72,2.89,1,"headless","headless",NA,NA
"headquarters",18,18,"16.45",8.72,2.11,1,"headquarters","headquarters","noun.artifact","artifact"
"heartwarming",19,18,"0.37",8.72,2.82,0.95,"heartwarming","heartwarming",NA,NA
"hoe",18,18,"0.92",8.72,2.95,1,"hoe","hoe","noun.artifact","artifact"
"homebuilding",18,18,"0.02",8.72,2.52,1,"homebuilding","homebuilding",NA,NA
"housing",18,18,"4.06",8.72,2.16,1,"housing","housing","noun.artifact","artifact"
"identical",18,18,"5.53",8.72,2.35,1,"identical","identical",NA,NA
"laboratory",18,18,"6.49",8.72,2.85,1,"laboratory","laboratory","noun.artifact","artifact"
"mining",18,18,"3.16",8.72,2.11,1,"mining","mining","noun.act","act"
"misplace",18,18,"0.45",8.72,2.3,1,"misplace","misplace",NA,NA
"mobile",18,18,"7.47",8.72,3.03,1,"mobile","mobile","noun.object","object"
"numerical",18,18,"0.39",8.72,2.93,1,"numerical","numerical",NA,NA
"oddness",18,18,"0.06",8.72,2.22,1,"oddness","oddness","noun.relation","noun.relation"
"organ",18,18,"7.25",8.72,3.97,1,"organ","organ","noun.body","body"
"peacekeeping",18,18,"0.04",8.72,2.74,1,"peacekeeping","peacekeeping","noun.act","act"
